open,high,low,close,volume
40.02,42.64,37.05,37.41,1579243
37.76,40.585,37.15,37.9,1908260
37.66,38.2842,35.8,37.99,1573508
37.82,39.65,36.05,38.7,1639258
39.83,41.44,39.43,40.0,1869693
39.98,40.43,38.53,39.82,1158505
39.24,39.53,35.25,35.255,1354197
36.52,36.74,34.76,35.5,1186611
35.63,36.87,34.68,35.94,1245083
34.89,35.44,32.1,32.8,1866856
32.77,33.31,31.0,33.19,2215652
34.56,35.44,31.71,31.76,1753376
31.62,33.19,30.5997,32.48,7029910
32.28,32.66,30.77,32.18,1313437
32.65,34.32,32.65,34.25,895436
34.07,36.17,33.68,36.05,1316538
36.12,37.36,34.99,36.75,693204
36.9,37.9,36.5,37.49,593358
37.51,37.56,35.18,35.35,875728
39.86,39.89,30.945,32.09,7674600
32.46,36.0,32.41,34.94,3131514
35.26,36.64,34.77,35.85,1534358
36.4032,36.68,35.05,36.39,1379836
37.0,37.24,33.21,34.28,1602762
33.66,34.48,30.07,30.44,1724933
30.725,31.25,28.11,28.65,2617767
28.4,29.49,27.24,27.81,2769204
27.5,27.5754,24.17,25.99,4156474
26.605,28.72,25.82,27.78,3017741
28.185,29.0996,27.18,27.45,1412498
27.5,27.5,25.3706,25.53,1660222
25.15,25.599,23.4683,24.62,2390415
23.63,23.85,22.005,22.19,3251505
22.66,22.85,21.22,21.25,2426451
21.81,23.18,21.12,21.21,2590251
20.75,21.41,18.85,18.95,3161569
17.0,18.91,16.2801,18.82,5333003
18.11,19.11,17.06,18.28,3368481
19.42,20.1,17.27,17.52,4081646
17.72,17.965,15.72,15.91,3176191
15.95,16.95,14.92,16.71,2928726
17.16,19.04,17.0,18.76,2372618
19.59,19.59,18.12,19.03,1797099
19.65,20.2799,17.34,17.82,2336824
17.02,17.51,16.03,16.04,2510533
16.2,17.195,15.25,16.55,3058608
16.57,17.1,15.92,16.24,2223321
16.17,16.76,15.5362,16.39,2844883
16.76,16.9,15.915,16.09,7000520
15.71,17.96,15.0,16.37,5914167
16.25,17.37,16.18,16.47,3500130
